video,class,actual,predicted,confidence,frame,classification
Scenes 061-080__265A-1-_20230815215951493.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,TVA Uniform,1.0,1,0.8406120538711548,7.0,TP
Scenes 061-080__265A-1-_20230815215951493.mp4,TemPad,0.0,0,0.0,,TN
Scenes 061-080__265A-1-_20230815215951493.mp4,Time Stick,1.0,0,0.0,,FN
Scenes 061-080__265A-1-_20230815215951493.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Sylvie's horned headpiece,1.0,1,0.9232473373413086,32.0,TP
Scenes 061-080__265H-2-_20230815215828529.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,TVA Uniform,1.0,1,0.9417389631271362,16.0,TP
Scenes 061-080__265H-2-_20230815215828529.mp4,TemPad,0.0,0,0.0,,TN
Scenes 061-080__265H-2-_20230815215828529.mp4,Time Stick,1.0,1,0.9434068202972412,8.0,TP
Scenes 061-080__265H-2-_20230815215828529.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Loki's Variant uniform,1.0,1,0.9763661623001099,52.0,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,Sylvie's horned headpiece,1.0,1,0.8955490589141846,59.0,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,Sylvie's machete,1.0,1,0.8500696420669556,24.0,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TemPad,1.0,1,0.8984006643295288,23.0,TP
Scenes 061-080__265M-2-_20230815215612783.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 061-080__265M-2-_20230815215612783.mp4,TimeSpear,0.0,0,0.0,,TN
